Title,Location,Price,Bedrooms,Bathrooms,Toilets,Property Type,URL
1 bedroom mini flat (room and parlour) for rent,"West End Estate, Ikota, Lekki, Lagos","₦4,200,000per annum",1,1,2,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/3302045-an-executive-mini-flat-with-fitted-kitchen
3 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦13,000,000per annum",3,3,3,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3295929-3-bedroom-apartment-with-bq
4 bedroom semi-detached duplex for rent,"Chevron, Lekki, Lagos","₦12,000,000per annum",4,4,4,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/3294500-well-designed-4-bedroom-semi-detached-home-with-private-bq
3 bedroom flat / apartment for rent,"Agungi, Lekki, Lagos","₦6,000,000per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/agungi/3296912-spacious-3-bedroom-apartment-with-private-bq-in-a-secure-estate
4 bedroom semi-detached duplex for rent,"Chevron Tollgate, Lekki Conservation, Lekki, Lagos","₦8,500,000per annum",4,4,5,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/3243841-classic-4-bedroom-semi-detached-duplex-townhouse
3 bedroom terraced duplex for rent,"Off Ninolowo Street Lekki Phase 1, Lekki Phase 1, Lekki, Lagos","₦80,000,000per annum",3,0,4,3 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3307155-units-of-2bedroom-3bedroom-flat-in-lekki-phase-1
4 bedroom semi-detached duplex for rent,"Ologolo, Lekki, Lagos","₦13,000,000per annum",4,4,5,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/ologolo/3307154-exquisitely-built-4-bedroom-semi-detached-duplex-with-bq
1 bedroom mini flat (room and parlour) for rent,"Lekki Phase 1, Lekki, Lagos","₦8,500,000per annum",1,1,2,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3307130-fully-serviced-mini-flat
Self contain (single rooms) for rent,"Agungi, Lekki, Lagos","₦2,500,000per annum",0,1,1,Self contain (single rooms) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/lekki/agungi/3307128-self-contain-masters
4 bedroom semi-detached duplex for rent,"Close To Agungi Bus Stop, Lekki Phase 1, Lekki, Lagos","₦9,000,000per annum",4,4,5,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/lekki-phase-1/3307100-luxury-4-bedroom-duplex-by-agungi-bus-stop
Self contain (single rooms) for rent,"Chevy View Estate, Lekki, Lagos","₦1,500,000per annum",0,1,1,Self contain (single rooms) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/lekki/3307096-room-downstairs-shared-apartment-in-chevron
Self contain (single rooms) for rent,"Chevy View Estates, Lekki, Lagos","₦2,600,000per annum",0,1,1,Self contain (single rooms) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/lekki/3307095-beautiful-and-big-studio-apartment-in-chevy-view-estate
4 bedroom semi-detached duplex for rent,"By Agungi Bus Stop, Osapa, Lekki, Lagos","₦9,000,000per annum",4,4,5,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/osapa/3307092-4-bedroom-duplex-for-office-use
4 bedroom detached duplex for rent,"Chevron Conservation Area, Lekki, Lagos","₦9,000,000per annum",4,4,5,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/3307089-stand-alone-4bed-duplex-in-chevron-conservation
1 bedroom mini flat (room and parlour) for rent,"Osapa London, Lekki Phase 1, Lekki, Lagos","₦3,500,000per annum",1,1,1,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3307084-mini-flat-with-open-plan-kitchen-in-the-parlour
4 bedroom detached duplex for rent,"Herbert Orji Street, Osapa, Lekki, Lagos","₦15,000,000per annum",4,4,5,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/osapa/3307083-beautiful-4-bedroom-duplex-in-osapa-london
1 bedroom mini flat (room and parlour) for rent,"Ologolo Lekki Lagos, Ologolo, Lekki, Lagos","₦4,500,000per annum",1,1,2,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/ologolo/3307082-brandnew-miniflat-with-a-separate-fitted-kitchen
Self contain (single rooms) for rent,"Bera, Chevron, Lekki, Lagos","₦2,500,000per annum",0,0,0,Self contain (single rooms) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/lekki/3307081-luxury-self-contain-with-a-personal-kitchen
3 bedroom terraced duplex for rent,"Victoria Crest 3 Estate, Lekki, Lagos","₦7,500,000per annum",3,3,4,3 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/3307080-3-bedroom-duplex-in-orchid-road
2 bedroom flat / apartment for rent,"Chevron, Lekki, Lagos","₦8,000,000per annum",2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/3307079-3-units-of-2-bedroom-apartment
2 bedroom terraced bungalow for rent,"Orchid Road By Chevron Toll Gate, Lekki, Lagos","₦4,500,000per annum",2,2,3,2 bedroom terraced bungalow for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-bungalows/lagos/lekki/3269944-clean-2-bedroom-penthouse
5 bedroom semi-detached duplex for rent,"Ikate, Lekki, Lagos","₦20,000,000per annum",5,5,0,5 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/ikate/3307073-exclusive-5-bedroom-semi-detached-house
3 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦13,000,000per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3307067-exclusive-3-bedroom-apartment
3 bedroom house for rent,"Ikate, Lekki, Lagos","₦20,000,000per annum",3,2,3,3 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikate/3307065-brand-new-3-bedroom-with-gym-and-restaurant-and-lounge
4 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos","₦25,000,000per annum",4,5,5,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3306951-furnished-4-bedroom-terraced-with-a-pool-and-a-gym
2 bedroom house for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",2,2,3,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikate/3307058-brand-new-2-bedroom-with-pool-and-gym
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦15,000,000per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3307060-exclusive-3-bedroom-apartment
2 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦18,000,000per annum",2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3307052-exclusive-newly-built-2-bedroom-apartment
4 bedroom detached duplex for rent,"Orchid Before The Roundabout In An Estate, Lekki, Lagos","₦9,000,000per annum",4,4,5,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/3307049-newly-built-4-bedroom-semi-detached-duplex-with-bq
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦20,000,000per annum",3,3,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3307046-exclusive-newly-built-3-bedroom-apartment
3 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦9,500,000per annum",3,0,4,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3307036-hot-3-bedroom-flat-with-bq
4 bedroom flat / apartment for rent,"Lekki, Lagos","₦12,000,000per annum",4,4,5,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/3307028-4-bedroom-terrace-duplex-with-bq-in-a-fully-serviced-estate
2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦7,000,000per annum",2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3305163-a-nice-2-bedroom-flat
2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦14,000,000per annum",2,2,3,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3307012-standard-fully-furnished-2-bedroom-apartment
5 bedroom detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦40,000,000per annum",5,5,6,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3297872-exclusive-5-bedroom-detached-penthouse-with-a-pool-and-a-study-room
4 bedroom semi-detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦35,000,000per annum",4,5,5,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/lekki-phase-1/3306962-brand-new-4-bedroom-semi-detached-house
4 bedroom semi-detached duplex for rent,"Orchid Road, Lekki, Lagos","₦9,000,000per annum",4,4,5,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/3306935-four-bedroom-semi-detached-duplex-with-bq
